,YL.RP.1488,YL.RP.342,YL.RP.348,YL.RP.977,YL.RP.995,YL.RP.9,YL.RP.Si051,YL.RP.Si062,YL.RP.Si079,YL.RP.Si080,YL.RP.Si081,YL.RP.Si083,YL.RP.Si090,YL.RP.Si214,YL.RP.Si248,YL.RP.Si249,YL.RP.Si268,YL.RS.1488,YL.RS.342,YL.RS.348,YL.RS.977,YL.RS.995,YL.RS.9,YL.RS.Si051,YL.RS.Si062,YL.RS.Si079,YL.RS.Si080,YL.RS.Si081,YL.RS.Si083,YL.RS.Si090,YL.RS.Si214,YL.RS.Si248,YL.RS.Si249,YL.RS.Si268
MAG_317,1515.118447,1790.018869,2049.490093,3542.412564,1383.831751,1239.419909,292.363003,287.81875,341.9175,1179.333621,282.787617,364.461189,532.538302,1191.237267,643.504111,495.639798,668.352463,2936.153951,2286.335746,1260.905079,3622.67446,3734.842868,1975.684603,1265.442859,1262.251412,1434.29211,2020.819951,1216.733361,1587.862924,1017.078585,3407.987384,968.605818,756.593042,1260.915282
MAG_318,129.76094,3051.739839,2106.878978,54.412155,1916.889743,6581.049519,40120.5709,21534.00702,24674.57644,19937.83714,6810.121055,37585.10049,10271.66487,15748.60505,25973.40142,16767.76836,24780.88786,40.248794,628.887981,249.71284,10.99547,538.388006,4774.003023,18766.4227,6532.909504,677.965352,13089.80303,1245.518203,1510.138653,562.260429,6413.884456,2708.43901,832.391418,7037.894139
MAG_319,2171.824105,2914.834378,3042.162671,1904.413333,2264.839323,2787.271343,674.326787,1080.881478,1191.304365,1349.809458,1625.757497,1680.836031,1707.068361,2685.396792,2369.916647,1566.654947,1464.122878,5300.735122,7314.700033,4842.896006,6309.976133,2362.093499,4810.900926,5100.288879,7295.537349,6162.952628,4656.492689,4996.429241,4312.487339,6099.500498,10961.07901,7670.376986,6015.997072,5960.885653
MAG_320,231.496665,227.970783,589.662179,155.306203,230.872164,207.475631,68.634548,124.395148,125.602967,302.703091,360.434775,206.942274,452.058233,467.272916,494.466972,298.209906,213.274523,511.099371,731.956971,1342.631281,778.269066,262.166974,431.168962,898.99458,669.371861,807.756076,2231.647488,2289.928355,732.20644,1947.647137,3282.412893,2074.876923,889.353217,1465.972578
MAG_321,270.704896,212.458647,332.817969,194.331058,283.777433,363.592948,114.94561,114.411071,144.737749,189.350172,209.196934,214.904862,304.408774,212.82103,372.19095,242.958339,212.91818,824.132356,468.468645,602.904328,642.23033,235.947786,439.986153,804.595632,475.548596,680.841652,387.34411,720.560807,690.862782,430.154841,731.799712,817.178922,782.305695,676.739451
MAG_322,295.851078,174.353925,222.675356,179.313079,211.773376,339.216398,346.325518,388.886671,428.276181,344.841827,228.677851,468.298204,348.560498,369.09769,646.459313,566.946094,488.395102,671.821637,565.20925,530.161558,883.506727,914.035365,798.826884,830.862408,918.090958,891.528743,752.522765,770.129482,1024.258948,608.823848,920.991167,1097.767072,608.545615,726.263757
MAG_323,589.052503,611.583973,919.342732,379.71301,373.840606,454.149932,184.253672,310.884486,434.318842,463.660738,632.565781,629.308027,732.308783,407.434056,912.699352,862.015873,488.990878,785.509753,805.774389,1082.03436,684.985426,410.909068,453.17738,757.474883,787.0353,725.167045,797.153844,690.927071,629.430573,937.625128,729.854174,967.889772,801.962571,925.260868
MAG_324,382.90414,317.039114,402.517101,342.389847,523.147713,313.66303,136.970707,216.605301,193.643272,269.422176,284.218738,340.545317,329.11326,244.335476,361.851838,295.581168,250.143487,823.151622,325.982629,437.403854,568.775656,1268.804295,273.784082,617.956972,370.586143,489.117411,222.911539,573.861814,655.037609,279.407566,403.757748,644.064605,795.070692,344.618415
MAG_325,1839.647516,5708.005748,3371.907253,3873.387636,6141.434418,4963.765832,857.260176,1063.729187,1627.868327,2224.265543,2312.858968,2033.891814,2554.929263,1940.486582,2484.657033,1285.8506,2445.038904,2970.829754,5298.425434,3672.614522,6288.842637,2481.986583,5608.935186,3902.095525,2498.779466,3963.901142,2915.724185,3830.84046,4075.056097,3801.960378,3956.174863,4460.758865,4145.755812,4322.15966
MAG_326,516.266862,268.208422,951.275196,333.18986,404.744797,304.912333,87.905484,130.594451,255.074649,228.178691,430.505825,393.153064,889.028482,434.580399,856.846386,559.466889,253.552922,1144.131717,523.552091,713.828922,746.499056,564.364446,327.944221,915.340778,628.057237,1336.611241,651.862058,998.489283,904.004452,1773.093533,1072.053436,1454.462917,2235.049717,675.812015
MAG_327,881.53858,790.718918,1087.837849,692.78101,1023.607261,1138.052612,227.827992,306.844061,318.563629,386.08347,415.415987,530.029074,577.885769,498.398562,1320.944962,1142.308204,401.723936,4906.632837,4176.035381,3192.456687,4369.899542,2551.074873,2328.778812,3238.685315,3612.464101,3300.838346,1551.011174,1906.590508,3213.777514,1558.851494,3392.025034,4215.07912,3085.521842,3775.419629
MAG_328,545.699042,545.766877,1067.581393,545.236619,404.786005,976.883416,251.595195,253.455754,318.753368,379.921393,419.100295,516.349785,585.749363,370.77358,859.95337,679.862856,341.820828,1633.892353,1394.712282,2198.926487,2144.474836,271.377168,1373.796652,1637.682066,1506.807497,2275.561506,1191.413082,1607.932186,1930.679897,1359.820437,1871.876256,2471.57456,1988.4816,1742.768107
MAG_329,106.237494,96.365828,366.743703,101.18074,101.585093,166.471276,59.090199,78.863425,50.585415,81.588561,158.647449,102.152826,155.430243,112.16533,205.41833,143.917501,126.123244,1202.765108,822.081479,1749.219976,1112.721109,935.034838,1007.276917,1385.748228,1264.834245,1126.318577,1158.278493,1474.719258,679.946592,1478.70406,1566.610584,1000.8072,781.936468,1413.399235
MAG_330,136.489896,183.194922,267.541097,130.636353,188.437969,223.494624,53.124212,103.07722,107.210745,127.813688,133.742625,166.751309,189.917428,84.72646,253.594315,255.113892,112.762059,580.439189,627.160934,758.265519,603.540368,363.763423,523.278104,509.62633,546.516283,631.898997,503.616197,422.404258,741.2145,606.025176,542.883524,618.281375,677.988364,573.527718
MAG_331,40.308305,28.213051,38.206186,26.928839,26.222226,24.138399,14.492937,16.161667,15.230224,21.337575,16.151545,25.509395,17.669853,31.173842,45.726357,42.625195,18.021087,107.364741,41.156306,45.778007,49.004967,109.301838,28.037956,89.907376,31.99969,53.018216,20.246331,62.083047,56.350352,26.608998,57.125649,80.684482,71.631664,40.38399
MAG_332,362.128267,366.924326,611.266324,468.968828,522.044057,604.23973,129.556705,323.904159,309.304895,561.800041,440.476863,473.924524,581.880696,247.796021,605.81451,556.279975,438.564245,1180.832301,913.675097,1341.482423,1449.585603,806.113852,841.382155,1551.944711,2455.882922,2280.736896,2405.451515,976.392702,1358.731883,1829.922782,719.254531,1565.741553,1442.362644,2086.73395
MAG_333,199.171586,234.243776,514.51297,168.453218,162.721731,130.454563,70.871516,197.406811,235.734971,191.108165,677.043062,418.570856,571.072106,339.942348,644.663576,590.706604,407.752923,547.058258,332.623774,631.968584,575.730725,413.383593,225.440167,481.421595,815.335093,866.110722,608.287077,1085.880435,423.417238,1621.869956,1485.544874,1481.304104,2116.042739,1364.015125
MAG_334,737.217374,747.20411,1831.1447,824.608454,780.545334,1009.254896,496.256421,439.520258,482.064361,658.718249,759.814535,731.729128,931.185322,487.650926,1203.510315,880.785024,721.670929,2227.628983,1725.289773,3801.240725,2286.500023,731.825017,1284.405225,2689.82229,2471.112664,2789.176053,2054.915917,2947.423393,2738.656856,2600.313246,2237.554092,3183.8539,2518.779337,3254.229175
MAG_335,4.418077,12.595787,4.730355,7.808532,28.222797,67.116703,731.399226,20.604971,47.745899,28.87871,393.290521,14.475283,3210.151195,6.211827,43.865407,28.179716,6.560239,4.091461,15.951944,2.466402,24.417204,27.27798,12.636876,35.725056,5.673335,3.830515,4.123055,51.696117,4.260477,9.247754,3.655473,24.262692,11.470468,4.864029
MAG_336,530.285529,516.648663,894.204895,482.56348,705.256282,896.317581,222.251323,229.137933,348.397077,414.822692,457.688657,523.924076,645.883351,452.971169,783.725101,495.877775,538.616448,1451.988161,1364.112615,1484.115095,1770.064753,688.88513,1303.547174,1750.266714,975.095334,1629.490018,1058.562373,1748.491987,1664.299022,1172.80461,1522.198038,2101.829128,2169.180293,1985.165867
MAG_337,25.484698,24.396211,187.134755,30.374735,22.254842,48.58526,29.690809,38.583383,30.424286,72.900349,67.713453,62.578296,77.14727,50.571187,175.188072,155.484102,88.667001,74.536378,62.367529,259.515211,91.131872,77.870043,80.899432,166.750689,170.239769,155.506908,304.121642,232.318232,143.445896,244.788359,357.21154,413.505012,194.563681,292.13341
MAG_338,43.417614,66.890414,100.60023,47.611616,59.838768,69.903479,17.148414,23.372001,29.181323,35.865138,29.907824,39.213641,43.612581,36.717775,74.622332,49.862879,44.865285,84.359912,125.205256,117.370037,98.854422,227.985367,88.010119,106.274125,56.229948,88.782158,58.122158,88.325554,89.23879,56.165298,92.469645,169.713034,169.713024,103.133588
MAG_339,291.934557,343.551777,862.383527,249.950105,342.80372,491.455268,146.656905,245.259908,234.377431,329.547187,502.125362,393.15006,628.845125,267.245601,757.634371,604.563789,459.017645,1106.248274,1181.818649,2885.025361,1301.02526,188.926217,760.602461,2087.773361,2002.575403,2442.404958,2044.317739,2181.565135,1925.886935,2616.954223,1626.993224,2385.923214,2037.193726,2020.269751
MAG_340,218.509914,169.705426,250.867549,179.567032,199.236309,272.792567,68.148619,89.620243,98.95826,133.595,138.205341,164.338311,186.980952,158.729667,210.993651,171.969433,136.403704,632.879984,438.167679,491.256501,567.264186,608.506472,393.509128,568.086886,409.646525,532.009233,367.442927,562.053373,557.548961,464.755092,567.657319,585.994215,550.609889,476.199244
MAG_341,168.987204,122.411953,415.479368,84.266261,98.282223,251.946159,40.221979,68.001449,62.108039,179.410694,223.652873,155.378875,397.67928,135.84234,297.876655,260.328402,150.061174,759.629913,686.221735,904.827035,750.206695,185.218043,794.531554,1222.906852,908.911902,1142.463679,1225.368197,1509.171857,684.838728,1387.470188,1504.484654,1484.941572,1547.304199,1161.256709
MAG_342,352.760261,222.951327,472.474578,249.470934,234.939478,433.889644,82.376432,107.247181,143.937497,179.612285,183.056814,259.290343,278.913501,213.307881,393.750716,397.821347,182.340571,1630.499498,1376.348995,957.820105,1197.301252,3413.728146,1069.165267,1078.779607,1460.282886,1265.764743,844.837712,1239.934,968.472171,1427.289826,1556.231865,1587.416917,2137.505659,1020.113447
MAG_343,78.809611,44.753485,576.073336,75.234596,35.20907,95.934223,129.397062,40.658728,48.221567,93.636018,282.511166,97.709404,247.885545,169.051162,195.910389,170.413825,130.371379,345.254088,148.479152,1015.51982,484.848739,188.039801,149.971683,963.415315,506.59586,744.160256,1307.556846,1696.023069,459.659234,1296.047602,1098.999318,819.759001,432.440873,844.2855
MAG_344,982.425889,1031.228671,1483.584372,592.164306,832.085874,1380.79451,162.113168,279.450334,389.899739,477.067938,440.376027,660.075436,824.304266,398.075726,1117.442897,1040.222991,399.732428,2299.254389,4415.565898,2882.155245,2476.028261,2326.930067,2424.981014,1828.464135,2334.12379,2100.478672,2457.373181,1402.943129,2643.154337,2778.610318,1457.6557,3570.406567,3946.727407,1601.777326
MAG_345,3107.419133,3668.375718,7164.852827,1502.330454,1890.758855,1037.641389,944.683463,1296.794088,2282.0876,1766.738041,2889.064682,2551.101126,1543.437949,1206.988979,4064.124105,7735.718973,1119.890783,2036.869724,1396.607644,1371.79965,4374.454527,445.405735,778.870747,2568.410724,1280.118328,1451.86701,1269.500979,1356.234062,1316.661645,1017.98327,793.091035,3109.344228,3732.448872,1193.92282
MAG_346,393.848405,278.797475,510.592585,263.449308,289.828937,566.951833,110.370038,130.956976,151.091599,264.339958,233.515168,308.569882,424.403097,222.894238,402.94376,531.281275,184.90823,681.57815,1000.717139,813.777564,903.949507,816.202811,633.084039,578.508741,587.326027,717.501482,839.282852,501.874639,1191.061035,1181.817611,443.502405,825.670732,1258.302269,361.944834
MAG_347,277.53353,768.811435,932.22598,459.733644,627.228909,847.7485,123.780074,213.313708,309.156689,288.998429,264.944077,387.999443,453.437674,188.14054,885.814246,850.58078,300.623445,924.254483,2473.929604,2857.248254,1831.244504,652.57383,1221.967948,1032.03921,1185.832002,1325.41215,1073.740167,678.313528,1402.317305,1273.967171,845.199941,2277.420927,2061.975711,1013.607499
MAG_348,320.073257,344.898311,354.87015,266.27839,361.787215,218.065282,119.187552,235.966345,180.284782,308.295491,254.102689,312.3489,283.320487,202.049956,349.681589,329.263145,243.26985,445.947562,372.678565,478.578792,378.276224,862.448574,238.612957,476.061844,350.7502,452.450726,313.671531,418.577674,498.767051,348.373569,300.574144,503.496522,439.53727,389.525531
MAG_349,3792.134287,5975.934594,13186.71949,3467.129592,3130.75197,5780.269625,1295.871184,1819.10065,1092.930001,2836.46132,1963.679753,2296.758187,1398.574914,1230.394327,2342.638164,1972.979858,1097.8439,1334.27025,2265.201207,3264.295343,724.648896,545.040519,2339.314142,1821.45191,1163.210251,817.298804,1247.210078,2569.068497,910.092456,813.680443,1915.981342,1051.339362,1564.202116,1170.415246
MAG_350,308.246508,169.822741,343.929548,234.155552,155.768706,238.87298,112.991903,127.623196,129.435767,191.628325,123.90079,167.20513,172.332269,208.943547,268.743315,268.894386,180.22098,1067.931839,826.643738,880.74622,1263.579042,1007.426984,801.132557,1068.341887,710.349982,850.858347,670.973805,884.314868,820.733686,833.344107,970.395142,971.063587,699.407751,975.783317
MAG_351,149.922021,141.530426,582.371297,115.444526,91.689963,150.032402,47.519971,91.714869,103.980105,170.642077,203.408861,146.032874,343.502846,177.240234,250.065071,288.099244,100.7594,881.4032,656.491294,1497.092155,859.657614,259.190659,404.001806,1245.280255,1212.011476,1431.973837,1274.400577,1201.07923,762.848443,1554.480823,1540.964217,960.314618,1035.513843,606.007932
MAG_352,58.249164,73.325539,198.620684,70.308174,37.65984,110.471727,59.668064,50.030811,51.893347,84.792524,73.485058,78.557888,113.26954,106.747299,213.759827,159.725997,168.434527,148.286744,212.274145,310.861839,240.410896,183.286586,170.495946,469.755555,244.439153,256.992213,241.469973,309.432185,206.27188,274.211605,369.524241,528.442145,444.374338,619.057199
MAG_353,339.272333,138.537538,251.136674,123.29391,256.344517,304.956978,46.157474,79.59504,91.345007,113.671986,179.368024,170.090742,240.536602,203.58345,336.918934,310.489607,111.314735,1342.941577,543.757263,655.332391,636.19076,777.61746,519.991846,834.220917,1108.145614,1223.896395,956.242551,746.282669,701.386887,916.572675,1203.539283,1176.921786,1124.559659,899.456504
MAG_354,120.196253,124.792777,254.458172,88.07943,110.478203,210.902714,47.101754,83.284559,82.038076,125.840619,144.460916,140.140598,207.100698,104.180929,266.84455,205.966912,130.895829,368.086227,315.140997,630.177019,350.899378,229.588354,289.397023,426.810178,468.439525,443.428074,557.677523,409.219494,401.729625,626.146845,492.437289,606.911387,489.761234,665.066394
MAG_355,66.857163,66.866463,232.03024,55.773897,44.855145,91.11327,32.570969,28.23054,32.817928,64.186636,81.826235,63.459254,145.726931,50.03175,145.709932,140.968326,73.726457,254.414183,239.640485,541.179365,343.013664,160.545637,149.421032,373.167968,350.327945,399.974221,370.901913,359.412585,266.677662,508.051169,354.524076,524.395232,332.673065,429.612305
MAG_356,438.88981,527.950016,615.715677,452.722273,851.449275,641.678911,130.403192,355.795979,269.083222,443.962743,264.350357,490.821692,318.551352,287.735311,589.305711,748.893108,302.594474,1647.63867,1890.428698,914.663107,884.93448,7915.745538,1404.308706,1133.575452,2235.665069,1230.77237,1833.483531,706.252016,1486.960338,1776.356417,985.87956,1282.21188,1933.329392,881.803655
MAG_357,172.012707,89.178175,231.738645,82.521643,101.145343,137.581507,19.985049,35.60595,50.916441,79.175196,63.857222,97.91546,114.993137,63.740131,105.093552,118.91119,39.795486,377.745265,427.574816,414.052519,336.639524,397.832451,231.310853,167.152246,288.785476,353.358251,416.733607,179.480176,313.072928,481.062344,209.0184,341.727915,388.297678,173.608609
MAG_358,296.612005,304.783782,331.122271,184.922068,316.56066,441.869265,223.3185,156.556791,207.621726,295.256646,237.161061,283.205044,329.059666,283.028451,378.4374,227.53835,285.636995,593.001396,565.775607,357.441437,375.079395,187.220975,428.272333,548.844191,383.928138,469.56242,378.096024,466.870633,498.346769,339.087404,589.679045,648.543388,789.375749,619.679824
MAG_359,358.157041,431.40101,726.912836,367.112951,528.678091,777.161601,111.017093,151.725788,175.330248,240.123579,241.633865,347.701228,444.558032,162.633905,601.018454,515.046933,235.821644,1537.619421,1511.153209,1601.126849,1845.068608,803.289225,1337.20703,1205.262795,1405.109228,1725.223455,1199.822892,833.714546,1599.688856,1394.815244,733.121601,2129.419114,2532.707038,1271.372525
MAG_360,694.766807,751.814204,1415.592992,342.2187,688.516521,780.221347,175.172089,372.816581,408.115058,633.34624,806.591705,670.643235,806.39911,535.452116,871.187324,712.529465,763.72506,3117.385763,3800.796402,3430.069328,2705.580771,3497.935155,4067.042126,4088.234111,4726.543167,3908.143076,4651.191988,3871.990177,3221.618697,5650.022063,3351.4328,2877.756819,4178.509729,4227.116134
MAG_361,750.534557,1081.939096,1841.169104,795.158,1097.051864,926.188536,267.821397,541.390178,622.319206,1086.845011,902.947106,1094.056791,1568.063931,583.020086,1789.104175,1964.559645,710.56945,2873.485118,5497.521531,8949.974046,4853.323027,1938.258037,3129.518777,4485.153258,5702.697532,7270.784246,8596.416048,3495.599928,7075.601259,6658.126501,3649.651279,6383.609225,4970.9398,6424.700227
MAG_362,250.917517,201.034738,690.97509,292.158628,97.652632,278.684196,168.787572,269.914516,260.485875,268.283861,332.692905,386.114068,536.75624,235.380722,809.663174,959.899934,508.57784,550.586188,476.029837,1350.484665,1066.895637,416.347171,470.976527,1113.343964,1061.784167,1117.576855,875.243887,950.674308,641.253348,1439.040707,623.863957,1725.779853,1109.212256,1193.288478
MAG_363,673.464829,1043.809765,2199.168296,723.31116,719.977749,1419.408474,308.9928,429.896738,324.826226,753.261298,617.810734,940.796583,1081.858305,637.126433,1144.222613,1244.655605,540.641873,6792.807791,8356.42899,13052.73866,7325.935391,8477.38163,9067.925223,7021.459437,5672.114284,7825.427433,5590.101537,7829.5265,7204.110471,11782.92832,4415.226631,6513.523101,8626.516762,5458.28446
MAG_364,875.770606,1310.789963,1319.889284,872.727402,1848.623814,1502.020292,206.785781,622.881687,679.00308,944.186052,787.644228,1094.329226,1548.856224,445.00919,2245.89228,1953.055527,691.318538,3193.21499,4334.988441,3465.225337,2739.642566,3305.290207,2538.127983,2632.170727,3595.057298,3420.226284,2323.301404,1961.200281,5020.714681,3073.375959,2030.059965,4013.892583,3980.238939,2202.9247
MAG_365,260.245352,172.259129,730.304999,209.940697,158.880005,199.963799,240.051409,171.782738,188.666855,311.036183,573.426355,401.682376,332.671994,292.150933,486.582049,390.110143,463.285233,774.631106,525.6332,2263.425623,1062.606406,757.365946,394.804573,1395.544114,1180.550485,1280.988864,1763.172387,2118.157608,882.439969,1905.819905,1560.316253,1640.091227,982.332244,1457.635267
MAG_366,37.558056,58.96229,272.864489,39.674152,32.689552,49.468501,37.983201,58.789742,66.09375,92.404645,147.597805,90.618554,119.993509,71.040354,381.973186,283.717812,222.233636,206.606065,226.436554,725.175208,272.853147,122.288521,117.998612,605.042155,714.157171,672.251062,487.351193,628.859858,414.94451,599.221958,672.65238,1163.29882,532.03132,1198.661325
MAG_367,1469.435914,1522.392421,1825.114408,1137.080376,1849.234915,2314.754195,917.924286,750.328617,1056.277639,1322.574267,1205.950882,1436.656739,1459.768038,1125.732969,1703.736452,1251.466651,1196.848327,3491.050481,2543.465907,2411.917643,2890.681402,849.267975,2364.379443,2649.563661,2306.142028,3268.870165,2123.987278,3193.16332,3676.250943,2382.765038,2892.624382,4543.356551,3934.943641,2669.511297
MAG_368,2040.636154,1739.675748,2551.072215,1767.488262,2270.265584,2519.400702,728.216799,814.219051,1256.517561,1262.317368,1406.416412,1644.29891,2011.177328,1256.078576,2895.856472,1873.168934,1846.13728,4789.522418,3873.792643,4534.063848,5971.123112,1262.302547,3583.293207,5415.807368,3039.441263,4732.239188,2908.35791,4723.340756,4882.858796,2925.315104,4190.582231,6842.517179,6780.833171,5848.860653
MAG_369,928.009817,783.552858,1040.670733,699.391097,950.241452,1169.879339,218.041059,306.796329,457.103731,483.881751,502.849864,713.451221,819.297173,599.847988,1385.96099,964.671063,670.918673,2258.659588,2053.187471,1804.353466,2599.891812,854.882619,1805.111384,2297.176822,1714.380237,2072.071284,1387.3784,1786.493547,1931.371436,1647.399677,2493.603478,3931.663013,3932.049937,2862.313266
MAG_370,3589.604145,3121.601349,5328.945256,2839.40823,3436.334522,5445.517537,966.964241,1250.751996,1586.398953,2240.595495,2227.657637,3318.863104,4600.183222,1331.987037,3721.075029,4764.116966,1578.852547,11605.69313,17780.08758,19577.19931,17185.46297,30108.97413,14791.81409,12359.60033,11474.50918,20228.78826,13062.27897,19507.95744,20032.43759,26895.13768,7959.454347,14466.11169,24954.84692,9006.6853
MAG_371,539.670364,228.80731,306.822514,183.644861,419.25749,409.037463,43.781904,102.097924,141.236366,107.824535,215.79524,253.36374,288.014207,224.0206,612.337079,355.318131,108.98967,1927.94738,1073.35432,538.334582,1279.823969,770.268645,841.690503,950.543987,1439.771356,1262.028516,913.011365,553.399969,779.368034,840.994795,1083.164484,2116.88664,2731.791158,726.491643
MAG_372,1747.030216,2437.696309,3132.473972,2212.069568,3324.556543,4136.512197,443.587222,981.347375,1037.83224,1635.027559,1361.03097,1738.873032,2187.665326,1360.239725,2708.461886,2411.407362,1476.642101,9073.392597,15388.47899,8501.78338,14506.35075,10312.60771,18678.65643,8197.354892,6780.450844,8183.72734,12645.85828,6386.978942,8929.724806,12631.77171,6103.337388,6332.139321,18798.36596,12671.31964
MAG_373,1296.180884,993.084489,1159.537357,776.690961,1525.578619,1927.477943,226.642122,311.816325,472.024979,476.576655,670.069506,882.839862,1433.67233,333.121241,933.822628,1501.448775,464.879025,3271.068726,3067.193714,2495.402059,3372.135871,2466.911334,2179.574818,1429.100553,2131.81789,3577.891463,1853.118566,3209.429055,4886.27527,3305.104397,1254.005087,2752.752128,6366.554377,1596.465524
MAG_374,1719.437869,2056.637187,3981.654155,1685.639892,2050.402335,3651.34029,550.045779,818.776776,1041.202255,1489.977916,1247.022441,1867.147703,2266.92732,963.019159,3095.583917,2653.387315,1457.096969,5336.340527,8392.015905,11616.82695,7529.155411,7177.551616,6822.923998,5950.257901,6208.522062,7260.695498,6746.762905,4038.506877,8112.790736,8579.630266,3945.975035,8630.079016,8659.733901,5417.18794
MAG_375,1434.621451,1985.202535,2075.643924,997.494747,1828.515088,3631.558913,1552.943303,934.066165,1524.319573,2022.654557,1652.765332,1996.183531,2243.321261,1632.167911,2095.946395,1034.751746,1699.569023,3382.512764,2878.043867,2628.227535,3053.800314,779.602905,3136.716246,2963.162998,2837.914804,3189.068021,2929.067006,3140.468303,3492.870161,2898.433215,3287.370739,3183.278547,3642.722506,4039.267219
MAG_376,837.362424,643.881062,682.517934,523.482083,1117.649585,1463.601477,146.55597,194.271269,329.912799,342.066411,445.340245,718.762329,499.863402,398.278898,416.817631,310.822727,397.021426,5048.327597,4807.198797,2413.042116,4492.325082,6298.281255,3436.685187,2863.737851,2477.308899,3941.319356,3443.634336,4141.023055,4891.424792,4491.519727,2942.963426,2284.920332,3215.07188,4717.775599
